IMSI,MRTime,Longitude,Latitude,Num_connected,RNCID_1,CellID_1,AsuLevel_1,SignalLevel_1,RSSI_1,RNCID_2,CellID_2,AsuLevel_2,SignalLevel_2,RSSI_2,RNCID_3,CellID_3,AsuLevel_3,SignalLevel_3,RSSI_3,RNCID_4,CellID_4,AsuLevel_4,SignalLevel_4,RSSI_4,RNCID_5,CellID_5,AsuLevel_5,SignalLevel_5,RSSI_5,RNCID_6,CellID_6,AsuLevel_6,SignalLevel_6,RSSI_6,RNCID_7,CellID_7,AsuLevel_7,SignalLevel_7,RSSI_7
460011670515939.00 ,1509525257591.00 ,121.2104963,31.28252939,7,6188,27378,20,4,-73,6188,41127,15,4,-83,6188,26051,17,4,-79,0,-1,14,4,-85,6151,14542,16,4,-81,6188,27377,13,4,-87,6188,41119,16,4,-81
460011670515939.00 ,1509525258661.00 ,121.2104963,31.28252939,7,6188,27378,20,4,-73,6188,41127,15,4,-83,6188,26051,17,4,-79,0,-1,14,4,-85,6151,14542,15,4,-83,6188,27377,12,4,-89,6188,41119,16,4,-81
460011670515939.00 ,1509525259741.00 ,121.2105701,31.28247493,7,6188,27378,20,4,-73,6188,41127,15,4,-83,6188,26051,17,4,-79,0,-1,14,4,-85,6151,14542,15,4,-83,6188,27377,12,4,-89,6188,41119,16,4,-81
460011670515939.00 ,1509525260812.00 ,121.2105701,31.28247493,7,6188,27378,21,4,-71,6188,41127,15,4,-83,6188,26051,17,4,-79,0,-1,14,4,-85,6151,14542,15,4,-83,6188,27377,12,4,-89,6188,41119,15,4,-83
460011670515939.00 ,1509525261884.00 ,121.2106392,31.28244219,7,6188,27378,21,4,-71,6188,41127,15,4,-83,6188,26051,17,4,-79,0,-1,14,4,-85,6151,14542,15,4,-83,6188,27377,12,4,-89,6188,41119,15,4,-83
460011670515939.00 ,1509525262975.00 ,121.2106392,31.28244219,7,6188,27378,20,4,-73,6188,41127,16,4,-81,6188,26051,17,4,-79,0,-1,13,4,-87,6151,14542,15,4,-83,6188,27377,12,4,-89,6188,41119,14,4,-85
460011670515939.00 ,1509525264035.00 ,121.2107139,31.28238268,7,6188,27378,20,4,-73,6188,41127,16,4,-81,6188,26051,17,4,-79,0,-1,13,4,-87,6151,14542,15,4,-83,6188,27377,12,4,-89,6188,41119,14,4,-85
460011670515939.00 ,1509525265103.00 ,121.2107139,31.28238268,7,6188,27378,21,4,-71,6188,41127,16,4,-81,6188,26051,17,4,-79,0,-1,13,4,-87,6151,14542,15,4,-83,6188,27377,12,4,-89,6188,41119,14,4,-85
460011670515939.00 ,1509525266189.00 ,121.2107783,31.2823426,7,6188,27378,21,4,-71,6188,41127,16,4,-81,6188,26051,17,4,-79,0,-1,13,4,-87,6151,14542,15,4,-83,6188,27377,12,4,-89,6188,41119,14,4,-85
460011670515939.00 ,1509525267258.00 ,121.2107783,31.2823426,7,6188,27378,21,4,-71,6188,41127,16,4,-81,6188,26051,17,4,-79,0,-1,14,4,-85,6151,14542,15,4,-83,6188,27377,12,4,-89,6188,41119,14,4,-85
460011670515939.00 ,1509525268326.00 ,121.2108642,31.28228528,7,6188,27378,21,4,-71,6188,41127,16,4,-81,6188,26051,17,4,-79,0,-1,14,4,-85,6151,14542,15,4,-83,6188,27377,12,4,-89,6188,41119,14,4,-85
460011670515939.00 ,1509525269415.00 ,121.2108642,31.28228528,6,6188,27378,22,4,-69,6188,26051,17,4,-79,0,-1,14,4,-85,6151,14542,15,4,-83,6188,27377,12,4,-89,6188,41119,14,4,-85,,,,,
460011670515939.00 ,1509525270479.00 ,121.2109598,31.28225174,6,6188,27378,22,4,-69,6188,26051,17,4,-79,0,-1,14,4,-85,6151,14542,15,4,-83,6188,27377,12,4,-89,6188,41119,14,4,-85,,,,,
460011670515939.00 ,1509525271547.00 ,121.2109598,31.28225174,5,6188,27378,23,4,-67,6188,26051,17,4,-79,6151,14542,15,4,-83,6188,27377,12,4,-89,6188,41119,14,4,-85,,,,,,,,,,
460011670515939.00 ,1509525272634.00 ,121.2110533,31.28221914,5,6188,27378,23,4,-67,6188,26051,17,4,-79,6151,14542,15,4,-83,6188,27377,12,4,-89,6188,41119,14,4,-85,,,,,,,,,,
460011670515939.00 ,1509525273712.00 ,121.2110533,31.28221914,5,6188,27378,23,4,-67,6188,26051,17,4,-79,6151,14542,15,4,-83,6188,27377,13,4,-87,6188,41119,14,4,-85,,,,,,,,,,
460011670515939.00 ,1509525274538.00 ,121.2111502,31.2821872,5,6188,27378,23,4,-67,6188,26051,17,4,-79,6151,14542,15,4,-83,6188,27377,13,4,-87,6188,41119,14,4,-85,,,,,,,,,,
460011670515939.00 ,1509525275639.00 ,121.2111502,31.2821872,5,6188,27378,22,4,-69,6188,26051,17,4,-79,6151,14542,14,4,-85,6188,27377,13,4,-87,6188,41119,15,4,-83,,,,,,,,,,
460011670515939.00 ,1509525276664.00 ,121.2112444,31.28215037,5,6188,27378,22,4,-69,6188,26051,17,4,-79,6151,14542,14,4,-85,6188,27377,13,4,-87,6188,41119,15,4,-83,,,,,,,,,,
460011670515939.00 ,1509525277772.00 ,121.2112444,31.28215037,5,6188,27378,23,4,-67,6188,26051,17,4,-79,6151,14542,14,4,-85,6188,27377,13,4,-87,6188,41119,15,4,-83,,,,,,,,,,
460011670515939.00 ,1509525278801.00 ,121.2113356,31.28211886,5,6188,27378,23,4,-67,6188,26051,17,4,-79,6151,14542,14,4,-85,6188,27377,13,4,-87,6188,41119,15,4,-83,,,,,,,,,,
460011670515939.00 ,1509525279892.00 ,121.2113356,31.28211886,6,6188,27378,23,4,-67,6188,26051,17,4,-79,6151,14542,14,4,-85,6188,27377,14,4,-85,6188,41119,15,4,-83,6188,41127,16,4,-81,,,,,
460011670515939.00 ,1509525280952.00 ,121.2114371,31.28206553,6,6188,27378,23,4,-67,6188,26051,17,4,-79,6151,14542,14,4,-85,6188,27377,14,4,-85,6188,41119,15,4,-83,6188,41127,16,4,-81,,,,,
460011670515939.00 ,1509525282044.00 ,121.2114371,31.28206553,6,6188,27378,24,4,-65,6188,26051,17,4,-79,6151,14542,14,4,-85,6188,27377,14,4,-85,6188,41119,15,4,-83,6188,41127,16,4,-81,,,,,
460011670515939.00 ,1509525283105.00 ,121.211529,31.28203505,6,6188,27378,24,4,-65,6188,26051,17,4,-79,6151,14542,14,4,-85,6188,27377,14,4,-85,6188,41119,15,4,-83,6188,41127,16,4,-81,,,,,
460011670515939.00 ,1509525284173.00 ,121.211529,31.28203505,6,6188,27378,24,4,-65,6188,26051,17,4,-79,6151,14542,14,4,-85,6188,27377,15,4,-83,6188,41119,16,4,-81,6188,41127,16,4,-81,,,,,
460011670515939.00 ,1509525285245.00 ,121.2116431,31.28199356,6,6188,27378,24,4,-65,6188,26051,17,4,-79,6151,14542,14,4,-85,6188,27377,15,4,-83,6188,41119,16,4,-81,6188,41127,16,4,-81,,,,,
460011670515939.00 ,1509525286335.00 ,121.2116431,31.28199356,6,6188,27378,24,4,-65,6188,26051,16,4,-81,6151,14542,14,4,-85,6188,27377,15,4,-83,6188,41119,16,4,-81,6188,41127,16,4,-81,,,,,
460011670515939.00 ,1509525287394.00 ,121.2117265,31.28196094,6,6188,27378,24,4,-65,6188,26051,16,4,-81,6151,14542,14,4,-85,6188,27377,15,4,-83,6188,41119,16,4,-81,6188,41127,16,4,-81,,,,,
460011670515939.00 ,1509525288470.00 ,121.2117265,31.28196094,6,6188,27378,23,4,-67,6188,26051,17,4,-79,6151,14542,14,4,-85,6188,27377,16,4,-81,6188,41119,16,4,-81,6188,41127,16,4,-81,,,,,
460011670515939.00 ,1509525289550.00 ,121.2118127,31.28193946,6,6188,27378,23,4,-67,6188,26051,17,4,-79,6151,14542,14,4,-85,6188,27377,16,4,-81,6188,41119,16,4,-81,6188,41127,16,4,-81,,,,,
460011670515939.00 ,1509525290621.00 ,121.2118127,31.28193946,6,6188,27378,24,4,-65,6188,26051,16,4,-81,6151,14542,14,4,-85,6188,27377,16,4,-81,6188,41119,16,4,-81,6188,41127,16,4,-81,,,,,
460011670515939.00 ,1509525291697.00 ,121.2118944,31.28191866,6,6188,27378,24,4,-65,6188,26051,16,4,-81,6151,14542,14,4,-85,6188,27377,16,4,-81,6188,41119,16,4,-81,6188,41127,16,4,-81,,,,,
460011670515939.00 ,1509525292782.00 ,121.2118944,31.28191866,5,6188,27378,23,4,-67,6188,26051,16,4,-81,6151,14542,14,4,-85,6188,27377,16,4,-81,6188,41127,16,4,-81,,,,,,,,,,
460011670515939.00 ,1509525293841.00 ,121.2119952,31.2818904,5,6188,27378,23,4,-67,6188,26051,16,4,-81,6151,14542,14,4,-85,6188,27377,16,4,-81,6188,41127,16,4,-81,,,,,,,,,,
460011670515939.00 ,1509525294912.00 ,121.2119952,31.2818904,5,6188,27378,23,4,-67,6188,26051,16,4,-81,6151,14542,14,4,-85,6188,27377,15,4,-83,6188,41127,16,4,-81,,,,,,,,,,
460011670515939.00 ,1509525295998.00 ,121.2121059,31.28185252,5,6188,27378,23,4,-67,6188,26051,16,4,-81,6151,14542,14,4,-85,6188,27377,15,4,-83,6188,41127,16,4,-81,,,,,,,,,,
460011670515939.00 ,1509525297064.00 ,121.2121059,31.28185252,5,6188,27378,24,4,-65,6188,26051,16,4,-81,6151,14542,14,4,-85,6188,27377,16,4,-81,6188,41127,16,4,-81,,,,,,,,,,
460011670515939.00 ,1509525298145.00 ,121.2122049,31.28180091,5,6188,27378,24,4,-65,6188,26051,16,4,-81,6151,14542,14,4,-85,6188,27377,16,4,-81,6188,41127,16,4,-81,,,,,,,,,,
460011670515939.00 ,1509525298968.00 ,121.2122049,31.28180091,5,6188,27378,25,4,-63,6188,26051,15,4,-83,6151,14542,14,4,-85,6188,27377,16,4,-81,6188,41127,16,4,-81,,,,,,,,,,
460011670515939.00 ,1509525300028.00 ,121.2122993,31.28177438,5,6188,27378,25,4,-63,6188,26051,15,4,-83,6151,14542,14,4,-85,6188,27377,16,4,-81,6188,41127,16,4,-81,,,,,,,,,,
460011670515939.00 ,1509525302161.00 ,121.2124599,31.28177319,5,6188,27378,25,4,-63,6188,26051,15,4,-83,6151,14542,14,4,-85,6188,27377,16,4,-81,6188,41127,16,4,-81,,,,,,,,,,
460011670515939.00 ,1509525303245.00 ,121.2124599,31.28177319,5,6188,27378,24,4,-65,6188,26051,14,4,-85,6151,14542,14,4,-85,6188,27377,15,4,-83,6188,41127,16,4,-81,,,,,,,,,,
460011670515939.00 ,1509525304319.00 ,121.212482,31.2817792,5,6188,27378,24,4,-65,6188,26051,14,4,-85,6151,14542,14,4,-85,6188,27377,15,4,-83,6188,41127,16,4,-81,,,,,,,,,,
460011670515939.00 ,1509525305385.00 ,121.212482,31.2817792,6,6188,27378,24,4,-65,6188,26051,14,4,-85,6151,14542,13,4,-87,6188,27377,15,4,-83,6188,41127,15,4,-83,6188,41119,15,4,-83,,,,,
460011670515939.00 ,1509525306468.00 ,121.2125549,31.28176959,6,6188,27378,24,4,-65,6188,26051,14,4,-85,6151,14542,13,4,-87,6188,27377,15,4,-83,6188,41127,15,4,-83,6188,41119,15,4,-83,,,,,
460011670515939.00 ,1509525307541.00 ,121.2125549,31.28176959,6,6188,27378,25,4,-63,6188,26051,14,4,-85,6151,14542,13,4,-87,6188,27377,15,4,-83,6188,41127,15,4,-83,6188,41119,15,4,-83,,,,,
460011670515939.00 ,1509525308611.00 ,121.2126459,31.2817721,6,6188,27378,25,4,-63,6188,26051,14,4,-85,6151,14542,13,4,-87,6188,27377,15,4,-83,6188,41127,15,4,-83,6188,41119,15,4,-83,,,,,
460011670515939.00 ,1509525309699.00 ,121.2126459,31.2817721,6,6188,27378,26,4,-61,6188,26051,14,4,-85,6151,14542,13,4,-87,6188,27377,15,4,-83,0,-1,15,4,-83,6188,41119,15,4,-83,,,,,
460011670515939.00 ,1509525310761.00 ,121.2127539,31.28178629,6,6188,27378,26,4,-61,6188,26051,14,4,-85,6151,14542,13,4,-87,6188,27377,15,4,-83,0,-1,15,4,-83,6188,41119,15,4,-83,,,,,
460011670515939.00 ,1509525311834.00 ,121.2127539,31.28178629,6,6188,27378,26,4,-61,6188,26051,14,4,-85,6151,14542,13,4,-87,6188,27377,16,4,-81,0,-1,15,4,-83,6188,41119,15,4,-83,,,,,
460011670515939.00 ,1509525312922.00 ,121.2128605,31.28179475,6,6188,27378,26,4,-61,6188,26051,14,4,-85,6151,14542,13,4,-87,6188,27377,16,4,-81,0,-1,15,4,-83,6188,41119,15,4,-83,,,,,
460011670515939.00 ,1509525313981.00 ,121.2128605,31.28179475,6,6188,27378,25,4,-63,6188,26051,14,4,-85,6151,14542,13,4,-87,6188,27377,16,4,-81,0,-1,15,4,-83,6188,41119,14,4,-85,,,,,
460011670515939.00 ,1509525315055.00 ,121.2129573,31.28176011,6,6188,27378,25,4,-63,6188,26051,14,4,-85,6151,14542,13,4,-87,6188,27377,16,4,-81,0,-1,15,4,-83,6188,41119,14,4,-85,,,,,
460011670515939.00 ,1509525316140.00 ,121.2129573,31.28176011,6,6188,27378,23,4,-67,6188,26051,14,4,-85,6151,14542,12,4,-89,6188,27377,16,4,-81,0,-1,15,4,-83,6188,41119,15,4,-83,,,,,
460011670515939.00 ,1509525317205.00 ,121.2131047,31.28177424,6,6188,27378,23,4,-67,6188,26051,14,4,-85,6151,14542,12,4,-89,6188,27377,16,4,-81,0,-1,15,4,-83,6188,41119,15,4,-83,,,,,
460011670515939.00 ,1509525319365.00 ,121.2132811,31.28178961,6,6188,27378,23,4,-67,6188,26051,14,4,-85,6151,14542,12,4,-89,6188,27377,16,4,-81,0,-1,15,4,-83,6188,41119,15,4,-83,,,,,
460011670515939.00 ,1509525320429.00 ,121.2132811,31.28178961,6,6188,27378,24,4,-65,6188,26051,14,4,-85,6151,14542,12,4,-89,6188,27377,16,4,-81,0,-1,15,4,-83,6188,41119,14,4,-85,,,,,
460011670515939.00 ,1509525321501.00 ,121.2133434,31.28181662,6,6188,27378,24,4,-65,6188,26051,14,4,-85,6151,14542,12,4,-89,6188,27377,16,4,-81,0,-1,15,4,-83,6188,41119,14,4,-85,,,,,
460011670515939.00 ,1509525322590.00 ,121.2133434,31.28181662,6,6188,27378,23,4,-67,6188,26051,14,4,-85,6151,14542,12,4,-89,6188,27377,16,4,-81,0,-1,15,4,-83,6188,41119,15,4,-83,,,,,
460011670515939.00 ,1509525323654.00 ,121.213434,31.28182142,6,6188,27378,23,4,-67,6188,26051,14,4,-85,6151,14542,12,4,-89,6188,27377,16,4,-81,0,-1,15,4,-83,6188,41119,15,4,-83,,,,,
460011670515939.00 ,1509525324726.00 ,121.213434,31.28182142,6,6188,27378,23,4,-67,6188,26051,14,4,-85,6151,14542,12,4,-89,6188,27377,16,4,-81,0,-1,14,4,-85,6188,41119,15,4,-83,,,,,
460011670515939.00 ,1509525325810.00 ,121.2135453,31.28182498,6,6188,27378,23,4,-67,6188,26051,14,4,-85,6151,14542,12,4,-89,6188,27377,16,4,-81,0,-1,14,4,-85,6188,41119,15,4,-83,,,,,
460011670515939.00 ,1509525326875.00 ,121.2135453,31.28182498,6,6188,27378,23,4,-67,6188,26051,13,4,-87,6151,14542,13,4,-87,6188,27377,16,4,-81,0,-1,14,4,-85,6188,41119,15,4,-83,,,,,
460011670515939.00 ,1509525327945.00 ,121.2136516,31.28182565,6,6188,27378,23,4,-67,6188,26051,13,4,-87,6151,14542,13,4,-87,6188,27377,16,4,-81,0,-1,14,4,-85,6188,41119,15,4,-83,,,,,
460011670515939.00 ,1509525329032.00 ,121.2136516,31.28182565,6,6188,27378,23,4,-67,6188,26051,13,4,-87,6151,14542,12,4,-89,6188,27377,16,4,-81,0,-1,15,4,-83,6188,41119,15,4,-83,,,,,
460011670515939.00 ,1509525329867.00 ,121.2137578,31.28182129,6,6188,27378,23,4,-67,6188,26051,13,4,-87,6151,14542,12,4,-89,6188,27377,16,4,-81,0,-1,15,4,-83,6188,41119,15,4,-83,,,,,
460011670515939.00 ,1509525331170.00 ,121.2137578,31.28182129,5,6188,27378,24,4,-65,6188,26051,14,4,-85,6151,14542,13,4,-87,6188,27377,16,4,-81,0,-1,15,4,-83,,,,,,,,,,
460011670515939.00 ,1509525331974.00 ,121.2139265,31.28181096,5,6188,27378,24,4,-65,6188,26051,14,4,-85,6151,14542,13,4,-87,6188,27377,16,4,-81,0,-1,15,4,-83,,,,,,,,,,
460011670515939.00 ,1509525333072.00 ,121.2139265,31.28181096,5,6188,27378,25,4,-63,6188,26051,14,4,-85,6151,14542,13,4,-87,6188,27377,16,4,-81,0,-1,15,4,-83,,,,,,,,,,
460011670515939.00 ,1509525334125.00 ,121.2140236,31.2817943,5,6188,27378,25,4,-63,6188,26051,14,4,-85,6151,14542,13,4,-87,6188,27377,16,4,-81,0,-1,15,4,-83,,,,,,,,,,
460011670515939.00 ,1509525335215.00 ,121.2140236,31.2817943,5,6188,27378,24,4,-65,6188,26051,14,4,-85,6151,14542,13,4,-87,6188,27377,16,4,-81,0,-1,14,4,-85,,,,,,,,,,
460011670515939.00 ,1509525336276.00 ,121.2141491,31.28176828,5,6188,27378,24,4,-65,6188,26051,14,4,-85,6151,14542,13,4,-87,6188,27377,16,4,-81,0,-1,14,4,-85,,,,,,,,,,
460011670515939.00 ,1509525337349.00 ,121.2141491,31.28176828,5,6188,27378,23,4,-67,6188,26051,13,4,-87,6151,14542,13,4,-87,6188,27377,16,4,-81,0,-1,15,4,-83,,,,,,,,,,
460011670515939.00 ,1509525338418.00 ,121.2141523,31.28177789,5,6188,27378,23,4,-67,6188,26051,13,4,-87,6151,14542,13,4,-87,6188,27377,16,4,-81,0,-1,15,4,-83,,,,,,,,,,
460011670515939.00 ,1509525339503.00 ,121.2141523,31.28177789,5,6188,27378,22,4,-69,6188,26051,13,4,-87,6151,14542,12,4,-89,6188,27377,16,4,-81,0,-1,15,4,-83,,,,,,,,,,
460011670515939.00 ,1509525340570.00 ,121.2142203,31.28177956,5,6188,27378,22,4,-69,6188,26051,13,4,-87,6151,14542,12,4,-89,6188,27377,16,4,-81,0,-1,15,4,-83,,,,,,,,,,
460011670515939.00 ,1509525341650.00 ,121.2142203,31.28177956,4,6188,27378,21,4,-71,6188,26051,13,4,-87,6151,14542,12,4,-89,6188,27377,16,4,-81,,,,,,,,,,,,,,,
460011670515939.00 ,1509525342728.00 ,121.2142837,31.28177019,4,6188,27378,21,4,-71,6188,26051,13,4,-87,6151,14542,12,4,-89,6188,27377,16,4,-81,,,,,,,,,,,,,,,
460011670515939.00 ,1509525345948.00 ,121.2144204,31.28177341,5,6188,27378,19,4,-75,6188,26051,13,4,-87,6151,14542,11,3,-91,6188,27377,14,4,-85,0,-1,10,3,-93,,,,,,,,,,
460011670515939.00 ,1509525348086.00 ,121.214526,31.28179545,5,6188,27378,19,4,-75,6188,26051,13,4,-87,6151,14542,11,3,-91,6188,27377,14,4,-85,6188,41116,10,3,-93,,,,,,,,,,
460011670515939.00 ,1509525350239.00 ,121.2146242,31.28181958,5,6188,27378,21,4,-71,6188,26051,13,4,-87,6151,14542,11,3,-91,6188,27377,14,4,-85,6188,41116,10,3,-93,,,,,,,,,,
460011670515939.00 ,1509525352136.00 ,121.214726,31.28184868,5,6188,27378,20,4,-73,6188,26051,13,4,-87,6151,14542,11,3,-91,6188,27377,14,4,-85,6188,41116,10,3,-93,,,,,,,,,,
460011670515939.00 ,1509525354267.00 ,121.2148071,31.28188615,6,6188,27378,19,4,-75,6188,26051,14,4,-85,6151,14542,11,3,-91,6188,27377,14,4,-85,6188,41116,10,3,-93,6188,41127,15,4,-83,,,,,
460011670515939.00 ,1509525356420.00 ,121.2148841,31.28192356,6,6188,27378,19,4,-75,6188,26051,14,4,-85,6151,14542,11,3,-91,6188,27377,13,4,-87,6188,41116,10,3,-93,6188,41127,15,4,-83,,,,,
460011670515939.00 ,1509525358559.00 ,121.2149644,31.28196437,6,6188,27378,20,4,-73,6188,26051,14,4,-85,6151,14542,11,3,-91,6188,27377,13,4,-87,6188,41116,10,3,-93,6188,41127,15,4,-83,,,,,
460011670515939.00 ,1509525360713.00 ,121.2150378,31.28199802,6,6188,27378,21,4,-71,6188,26051,14,4,-85,6151,14542,11,3,-91,6188,27377,13,4,-87,6188,41116,10,3,-93,6188,41127,15,4,-83,,,,,
460011670515939.00 ,1509525362871.00 ,121.2151127,31.28202412,6,6188,27378,21,4,-71,6188,26051,14,4,-85,6151,14542,11,3,-91,6188,27377,13,4,-87,6188,41116,11,3,-91,6188,41127,15,4,-83,,,,,
460011670515939.00 ,1509525365008.00 ,121.2151746,31.28209436,6,6188,27378,21,4,-71,6188,26051,14,4,-85,6151,14542,11,3,-91,6188,27377,13,4,-87,6188,41116,11,3,-91,6188,41127,14,4,-85,,,,,
460011670515939.00 ,1509525367156.00 ,121.2152881,31.28218511,6,6188,27378,22,4,-69,6188,26051,13,4,-87,6151,14542,11,3,-91,6188,27377,13,4,-87,6188,41116,11,3,-91,6188,41127,14,4,-85,,,,,
460011670515939.00 ,1509525369313.00 ,121.215317,31.28223474,6,6188,27378,23,4,-67,6188,26051,13,4,-87,6151,14542,12,4,-89,6188,27377,13,4,-87,6188,41116,11,3,-91,6188,41127,14,4,-85,,,,,
460011670515939.00 ,1509525371204.00 ,121.2153879,31.28233925,6,6188,27378,23,4,-67,6188,26051,13,4,-87,6151,14542,12,4,-89,6188,27377,13,4,-87,6188,41116,11,3,-91,6188,41127,14,4,-85,,,,,
460011670515939.00 ,1509525373344.00 ,121.2154177,31.28237579,6,6188,27378,23,4,-67,6188,26051,13,4,-87,6151,14542,12,4,-89,6188,27377,14,4,-85,6188,41116,12,4,-89,6188,41127,15,4,-83,,,,,
460011670515939.00 ,1509525375478.00 ,121.2154656,31.28244234,6,6188,27378,21,4,-71,6188,26051,13,4,-87,6151,14542,12,4,-89,6188,27377,14,4,-85,6188,41116,12,4,-89,6188,41127,15,4,-83,,,,,
460011670515939.00 ,1509525377632.00 ,121.2155247,31.28250971,6,6188,27378,20,4,-73,6188,26051,13,4,-87,6151,14542,12,4,-89,6188,27377,13,4,-87,6188,41116,12,4,-89,6188,41127,15,4,-83,,,,,
460011670515939.00 ,1509525379786.00 ,121.2155827,31.28256987,6,6188,27378,18,4,-77,6188,26051,12,4,-89,6151,14542,13,4,-87,6188,27377,13,4,-87,6188,41116,12,4,-89,6188,41127,15,4,-83,,,,,
460011670515939.00 ,1509525381926.00 ,121.2156448,31.28262798,6,6188,27378,18,4,-77,6188,26051,12,4,-89,6151,14542,12,4,-89,6188,27377,13,4,-87,6188,41116,12,4,-89,6188,41127,15,4,-83,,,,,
460011670515939.00 ,1509525384077.00 ,121.2157183,31.28268525,6,6188,27378,20,4,-73,6188,26051,12,4,-89,6151,14542,12,4,-89,6188,27377,13,4,-87,6188,41116,12,4,-89,6188,41127,15,4,-83,,,,,
460011670515939.00 ,1509525386232.00 ,121.2158215,31.28274464,6,6188,27378,20,4,-73,6188,26051,12,4,-89,6151,14542,12,4,-89,6188,27377,13,4,-87,6188,41116,12,4,-89,6188,41127,15,4,-83,,,,,
460011670515939.00 ,1509525388115.00 ,121.2159285,31.28287763,6,6188,27378,17,4,-79,6188,26051,12,4,-89,6151,14542,12,4,-89,6188,27377,13,4,-87,6188,41116,13,4,-87,6188,41127,15,4,-83,,,,,
460011670515939.00 ,1509525390258.00 ,121.2159499,31.28295471,6,6188,27378,16,4,-81,6188,26051,12,4,-89,6151,14542,12,4,-89,6188,27377,13,4,-87,6188,41116,13,4,-87,6188,41127,15,4,-83,,,,,
460011670515939.00 ,1509525392398.00 ,121.2160043,31.28304023,6,6188,27378,17,4,-79,6188,26051,11,3,-91,6151,14542,12,4,-89,6188,27377,12,4,-89,6188,41116,14,4,-85,6188,41127,15,4,-83,,,,,
460011670515939.00 ,1509525394553.00 ,121.2160527,31.28312117,6,6188,27378,18,4,-77,6188,26051,11,3,-91,6151,14542,11,3,-91,6188,27377,13,4,-87,6188,41116,14,4,-85,6188,41127,15,4,-83,,,,,
460011670515939.00 ,1509525396713.00 ,121.2160963,31.28319722,6,6188,27378,18,4,-77,6188,26051,11,3,-91,6151,14542,12,4,-89,6188,27377,13,4,-87,6188,41116,13,4,-87,6188,41127,14,4,-85,,,,,
460011670515939.00 ,1509525398843.00 ,121.2161406,31.28328192,6,6188,27378,19,4,-75,6188,26051,11,3,-91,6151,14542,12,4,-89,6188,27377,14,4,-85,6188,41116,13,4,-87,6188,41127,14,4,-85,,,,,
460011670515939.00 ,1509525400994.00 ,121.2162078,31.28338995,6,6188,27378,20,4,-73,6188,26051,11,3,-91,6151,14542,12,4,-89,6188,27377,14,4,-85,6188,41116,13,4,-87,6188,41127,14,4,-85,,,,,
460011670515939.00 ,1509525403150.00 ,121.2162045,31.28345691,6,6188,27378,21,4,-71,6188,26051,11,3,-91,6151,14542,12,4,-89,6188,27377,14,4,-85,6188,41116,13,4,-87,6188,41127,14,4,-85,,,,,
460011670515939.00 ,1509525405289.00 ,121.2162762,31.28351073,6,6188,27378,22,4,-69,6188,26051,12,4,-89,6151,14542,13,4,-87,6188,27377,15,4,-83,6188,41116,12,4,-89,6188,41127,14,4,-85,,,,,
460011670515939.00 ,1509525407441.00 ,121.2163367,31.28359262,6,6188,27378,21,4,-71,6188,26051,12,4,-89,6151,14542,13,4,-87,6188,27377,15,4,-83,6188,41116,12,4,-89,6188,41127,15,4,-83,,,,,
460011670515939.00 ,1509525409604.00 ,121.2163835,31.28366724,6,6188,27378,21,4,-71,6188,26051,13,4,-87,6151,14542,14,4,-85,6188,27377,16,4,-81,6188,41116,12,4,-89,6188,41127,16,4,-81,,,,,
460011670515939.00 ,1509525411484.00 ,121.2164237,31.28374689,6,6188,27378,20,4,-73,6188,26051,13,4,-87,6151,14542,14,4,-85,6188,27377,16,4,-81,6188,41116,13,4,-87,6188,41127,16,4,-81,,,,,
460011670515939.00 ,1509525413620.00 ,121.2164562,31.28381501,6,6188,27378,19,4,-75,6188,26051,13,4,-87,6151,14542,15,4,-83,6188,27377,16,4,-81,6188,41116,14,4,-85,6188,41127,16,4,-81,,,,,
460011670515939.00 ,1509525415761.00 ,121.2164996,31.28385195,5,6188,27378,18,4,-77,6188,26051,13,4,-87,6151,14542,14,4,-85,6188,41116,14,4,-85,6188,41127,16,4,-81,,,,,,,,,,
460011670515939.00 ,1509525417920.00 ,121.2165429,31.28387162,5,6188,27378,18,4,-77,6188,26051,13,4,-87,6151,14542,14,4,-85,6188,41116,14,4,-85,6188,41127,16,4,-81,,,,,,,,,,
460011670515939.00 ,1509525420065.00 ,121.2166221,31.28391798,5,6188,27378,18,4,-77,6188,26051,13,4,-87,6151,14542,14,4,-85,6188,41116,13,4,-87,6188,41127,16,4,-81,,,,,,,,,,
460011670515939.00 ,1509525422220.00 ,121.2165701,31.28407539,5,6188,27378,19,4,-75,6188,26051,12,4,-89,6151,14542,14,4,-85,6188,41116,13,4,-87,6188,41127,16,4,-81,,,,,,,,,,
460011670515939.00 ,1509525424360.00 ,121.2165431,31.28419674,5,6188,27378,19,4,-75,6188,26051,12,4,-89,6151,14542,13,4,-87,6188,41116,13,4,-87,6188,41127,15,4,-83,,,,,,,,,,
460011670515939.00 ,1509525426513.00 ,121.216557,31.28423567,6,6188,27378,19,4,-75,6188,26051,12,4,-89,6151,14542,12,4,-89,6188,41116,12,4,-89,6188,41127,15,4,-83,6188,27377,15,4,-83,,,,,
460011670515939.00 ,1509525428653.00 ,121.2165738,31.28430732,6,6188,27378,18,4,-77,6188,26051,11,3,-91,6151,14542,12,4,-89,6188,41116,12,4,-89,6188,41127,14,4,-85,6188,27377,15,4,-83,,,,,
